,tweet,gender,profession,ideology_binary,ideology_multiclass
7305,"😡No creen que claramente partimos de una situación de desventaja en este acuerdo q dicen se basa en no tomar decisiones unilaterales? [HASHTAG] negocia solo: Sin apoyo del Congreso, sin sus socios, sin @user y sin contar con",0,2,1,2
7306,"🔵 Hoy ⁦@user ⁩ :No daré a España más de lo mismo, sino la política que merece, que exige un cambio en el fondo y en las formas. [HASHTAG] ⁦@user ⁩",0,2,1,2
7307,Inflación? 🤔O temor al intervencionismo de los precios q amenaza el Gobierno con su Ley de Vivienda.. El mayor peligro para el alquiler es lo que el Gobierno no quiere entender y desde @user llevamos años repitiendo. 👇Falta de oferta. 👇Inseguridad jurídica creciente.,0,2,1,2
7308,"❌. Hemos perdido muchos derechos que por ley estaban en ntro REF y nuestro Estatuto. El Hierro, ni se nombra….😡. Las enmiendas d @user activarán los sectores productivos, las infraestructuras y la Movilidad de los Herreños @user",0,2,1,2
7309,Desde el @user hemos agradecido la gran labor del @user en su trabajo por el impulso a esta ley y la concepcion de la Arquitectura como bien de interés general @user,0,2,1,2
7310,"@user Enhorabuena!! Serás la mejor alcaldesa: Trabajo, eficiencia y vocación de servicio público son sólo tres tus cualidades 👏🏽👏🏽👏🏽",0,2,1,2
7311,🏛Empezamos esta mañana el [HASHTAG] viendo 😳perplejos como [HASHTAG] pide un esfuerzo a las familias mientras anuncia propuestas que incrementan el gasto improductivo del Gobierno más caro de la historia. @user,0,2,1,2
7312,"📻A las 7:30, mañana estaré en la SER ! @user",0,2,1,2
7313,"🏛Jornada intensa de presupuestos. Unos presupuestos nada creíbles y con muchas deficiencias para , los peores… Desde @user hemos insistido en la gratuidad de las guaguas frente a ls injusticia de los trenes y en esa deficitaria política de vivienda….😡",0,2,1,2
7314,"🧐Donde están los fondos europeos para políticas de igualdad, conciliación y reducción de todas las brechas existentes… ?? @user",0,2,1,2
7315,🙏🏻♥️Gracias de corazón! @user por este honor de poder representar a este gran equipo y tener la posibilidad de ser la próxima alcaldesa de,0,2,1,2
7316,"🤔.Incluso las medidas electoralistas de [HASHTAG] son un atropello a [HASHTAG]. Lo que hay que hacer es aprovechar toda la energía disponible, como ha planteado @user , a través de un plan de ahorro energético elaborado con seriedad y responsabilidad.",0,2,1,2
7317,📻Mañana a 7:30 estaré en los micrófonos de @user ! Hablaremos de esas medidas energéticas del Gobierno… y alguna cosa más .,0,2,1,2
7318,"😡La Ministra responsable de que violadores y agresores sexuales rebajen sus penas y estén en la calle, afirma en el @user que @user promueve la “cultura de la violacion”. Y no pasa nada !! [HASHTAG]. Las mujeres de este país merecemos algo más que esta mujer 😡😡😡",0,2,1,2
7319,Claves de la ley de @user contra la Okupacion:. ‼️Desalojo inmediato. ‼️No al empadronamiento. ‼️Penas de 5 años de cárcel. ‼️Lucha contra las mafias. ‼️Mantener seguridad ciudadana. ‼️Reconocimiento de “InquiOkupacion”.,0,2,1,2
7320,.@user  ¿qué oración es correcta: «El profesor protestó hace años por que un alumno no llegara a tiempo» o «El profesor protestó hace años porque un alumno no llegara a tiempo»?,1,1,1,2
7321,Paréntesis en las primarias:. 👉🏼Ciudadanos forzará al [POLITICAL_PARTY] a posicionarse sobre un referéndum separatista en Cataluña,1,1,1,2
7322,"Arranca el debate de totalidad de los Presupuestos Generales del Estado para el 2023 en el @user . Defiende las cuentas la ministra de Hacienda, @user . Si no hay sorpresas, el proyecto de ley superará mañana las enmiendas a la totalidad planteadas.",1,1,1,2
7323,"El @user vive hoy su cuarto y último día de debate presupuestario. La Cámara Baja aprobará los Presupuestos Generales del Estado y los remitirá al Senado. Después, pleno con, entre otros asuntos, la toma en consideración de la proposición de ley para derogar la sedición.",1,1,1,2
7324,"Ahora que los periodistas parlamentarios hemos recuperado las declaraciones en el escritorio, una gran noticia, toca volver los martes a los canutazos en la entrada de la Junta de Portavoces y desterrar de una vez por todas las ruedas de prensa de 9:30 a 14:30.",1,1,1,2
7325,"[POLITICAL_PARTY] anunció ayer que intervendrán en el cierre de Viva22 Mateusz Morawiecki (presencialmente) y Giorgia Meloni. Hoy, sorpresa final: también lo harán Viktor Orbán y Donald Trump. Ayer hablaron André Ventura y Javier Milei. Los apoyos de [POLITICAL_PARTY].",1,1,1,2
7326,👉🏻 Otra sesión de control al Gobierno en el Congreso en la que [POLITICIAN] no pierde protagonismo pese a no ser diputado. Hacia él han ido dirigidas las principales críticas de [POLITICIAN]. 👉🏻 Dos modelos: ayudas vs. bajadas de impuestos.,1,1,1,2
7327,"Balance del curso político de [POLITICIAN], sin admitir preguntas de la prensa. Incide en la división en el Gobierno de coalición y carga contra sus alianzas parlamentarias. El [POLITICAL_PARTY] es, dice, la ""alternativa real"".",1,1,1,2
7328,"@user Sí, pero en el ejemplo que yo planteaba lo veo distinto. Creo que sería aplicable el último ejemplo del artículo que has pasado. La preposición ""por"" más la conjunción subordinante ""que"". Creo. A ver qué nos dicen.",1,1,1,2
7329,Estreno de la nueva imagen de @user en su VI Asamblea General. El naranja de siempre en un renovado fondo verde oscuro.,1,1,1,2
7330,Día largo en el @user con @user  que hoy cumple años. Desde las 9:30 de la mañana con la ponencia de la 'ley mordaza' y sigue todavía la comparecencia de [POLITICIAN] por los últimos Consejos Europeos. ✍️🏼Crónica:.,1,1,1,2
7331,"[POLITICAL_PARTY] persiste en su batalla contra lo que denomina ""fanatismo climático"" y registra en el Congreso una proposición de ley para que se puedan explorar y explotar hidrocarburos en España.",1,1,1,2
7332,"El 8 de marzo del año pasado, el Congreso aprobó por unanimidad la toma en consideración de la . Casi un año después, sigue bloqueada. El [POLITICAL_PARTY] y [POLITICAL_PARTY] han ampliado 33 veces el plazo de enmiendas. @user protestó la semana pasada.",1,1,1,2
7333,@user Ojo que yo me quedé igual con el primer capítulo y luego mejora. Me está pasando lo contrario con La Casa del Dragón.,1,1,1,2
7334,Pocos análisis tan claros y acertados sobre lo que le ha pasado a Ciudadanos como el de @user en @user .,1,1,1,2
7335,"Qué bueno esto de @user . Nostalgia de un debate nacional. Yo sigo pensando que Raúl, por mérito deportivo, merecía estar en aquella Eurocopa del 2008. Y también, por qué no decirlo, cuatro años después en la del 2012. Nadie se lo podrá devolver.",1,1,1,2
7336,✍️🏼Crónica del debate entre los candidatos a secretario general en las primarias de [POLITICAL_PARTY]:. 📌La sombra de [POLITICIAN] planea en el primer debate de Ciudadanos,1,1,1,2
7337,"El jueves entrevisté a @user en el @user . Hablamos largo y tendido del pasado, presente y, sobre todo, futuro de @user . Refundación, marca, liderazgo, elecciones municipales, socios europeos, relación con el [POLITICAL_PARTY]....",1,1,1,2
7338,"Los socios del Gobierno marcan distancias para encarecer la negociación de los Presupuestos. Solo Compromís pone ya encima de la mesa peticiones concretas, pero todos avisan de que las conversaciones deben empezar ahora. 'Pressing' de ida y vuelta.",1,1,1,2
7339,"Fuentes del [POLITICAL_PARTY] apuntan que los partidos que sustentan al Gobierno han incorporado un párrafo en la exposición de motivos para reformar el Código Penal para ""facilitar"" la interpretación y ""aplicación correcta"" de otras modificaciones, entre ellas la de la ley del solo sí es sí.",1,1,1,2
7340,Máxima expectación en el número 253 de la calle Alcalá. [POLITICIAN] comparecerá por primera vez en público tras anunciar [POLITICIAN] su candidatura a liderar Ciudadanos. En principio saldrá finalmente a las 12:45.,1,1,1,2
7341,"Termina el debate entre el presidente del Gobierno, [POLITICIAN], y el líder de la oposición, [POLITICIAN], sobre quién insulta más al otro. Hasta la semana que viene no hay pleno en el Congreso.",1,1,1,2
7342,Está la tarde como para explicar el guirigay con el CGPJ.,1,1,1,2
7343,"🔴 El Gobierno se asegura la aprobación de los Presupuestos Generales del Estado en el Congreso. Esta mañana ha atado los apoyos de [POLITICAL_PARTY] y PDeCAT. Sumados sus votos a [POLITICAL_PARTY], [POLITICAL_PARTY], [POLITICAL_PARTY], Más País, Compromís, CC, PRC y [POLITICIAN], con 175 síes, las cuentas salen.",1,1,1,2
7344,"Esta reforma, en la práctica, otorga a la mayoría que sustenta al Gobierno de turno la capacidad de controlar por completo el . El [POLITICAL_PARTY] se vio obligado a retirarla tras las duras advertencias de la Unión Europea. Pero ahora, tras el enésimo bloqueo, quizá atienda a su socio.",1,1,1,2
7345,🔴[POLITICIAN] evita ahora el choque con [POLITICIAN] y se integrará en una lista que no liderará. 📌La líder de Ciudadanos anuncia que la candidatura «de consenso» se desvelará la próxima semana. 📌No renuncia a la portavocía del Congreso como pide Bal.,1,1,1,2
7346,"La líder de [POLITICAL_PARTY], [POLITICIAN], reconoce que fue un error apoyar una subida genérica de las pensiones conforme al IPC sin tener en cuenta situaciones como la actual —gran inflación— y pide a [POLITICIAN] que convoque el Pacto de Toledo para fijar un mecanismo de sostenibilidad.",1,1,1,2
7347,"El 15 de julio, Ciudadanos celebró una cumbre municipalista con sus alcaldes y vicealcaldes. Algunos de ellos (hay versiones muy dispares sobre cuántos) reclamaron que se celebre una Asamblea General en septiembre. [POLITICIAN], por ahora, lo rechaza.",1,1,1,2
7348,.@user : «Aspiramos a que muchos españoles escuchen cosas que otros partidos no se atreven a decir». El equipo para la refundación de @user presenta un decálogo con sus principales líneas de actuación. por @user .,1,1,1,2
7349,"Triple frente de [POLITICIAN] contra la derogación de la sedición: social (manifestaciones en Barcelona y en Madrid), judicial (aviso de un recurso al Tribunal Constitucional) y político (presión al [POLITICAL_PARTY] para que presente una moción de censura).",1,1,1,2
7350,"🔴María Muñoz descarta unirse a la lista en la que estará [POLITICIAN] y asegura que no participará en un ""trampantojo"" controlado y ""usurpado"" por ella. Dice que no estará en ninguna candidatura, pero se muestra durísima con la opción que se presentará hoy.",1,1,1,2
7351,[POLITICAL_PARTY] remarca que [POLITICIAN] había justificado la no suspensión del pleno porque no había recibido ninguna comunicación de los recursos ante el Tribunal Constitucional. Dice que ahora ya lo sabe y le pide que suspenda el pleno. Batet dice que es el TC quien lo debe notificar.,1,1,1,2
7352,"El @user  que no ha apoyado los últimos Presupuestos, anuncia que tampoco presentará enmienda a la totalidad. Sí lo harán [POLITICAL_PARTY], [POLITICAL_PARTY] y Ciudadanos, mientras [POLITICAL_PARTY] y [POLITICAL_PARTY] siguen sin despejar la incógnita.",1,1,1,2
7353,"La batalla de los Bastardos se inspiró en los Sanfermines, claramente.",1,1,1,2
7354,"📌María Muñoz, diputada crítica con [POLITICIAN], se descuelga de la lista de [POLITICIAN] y deja en el aire a quién apoyará. 📌El martes intentó convencer a Bal de que retrasase el anuncio de sus puestos claves, según varias fuentes. 📌Todos la quieren.",1,1,1,2
7355,"Visto lo visto, claramente es cuestión de suerte ganar cinco de las nueve últimas Champions.",1,1,1,2
7356,Algo más de una hora el discurso de [POLITICIAN] en el Senado. El presidente del Gobierno ha prometido que no habrá cortes eléctricos ni razonamiento de bombonas de butano. Ahora tiene la palabra [POLITICIAN]. Cada grupo tiene quince minutos.,1,1,1,2
7357,El cambio de las actrices protagonistas en La Casa del Dragón es de las cosas que más me han chirriado en una serie. Van dos capítulos con el nuevo reparto y no lo supero. ¿De verdad el salto de los 17 a los 27 años no se puede arreglar con maquillaje?,1,1,1,2
7358,"«Empobrecer a nuestros mayores no enriquece a nuestros jóvenes (...). Intentar enfrentar a jóvenes y mayores no es serio, señorías», dice la ministra de Hacienda, [POLITICIAN]. Ciudadanos pide que la revalorización de las pensiones se vincule a los salarios de los jóvenes.",1,1,1,2
7359,".@user hará que este jueves se vote por llamamiento la toma en consideración de la proposición de ley de [POLITICAL_PARTY] y [POLITICAL_PARTY] para derogar el delito de sedición. «Es el día de la verdad», dice @user .",1,1,1,2
7360,Esta tarde acompañando al Círculo Taurino de Benidorm que con motivo del 60 aniversario de nuestra Plaza de Toros ha organizado una charla coloquio con @user bajo el nombre “Los toros: una realidad viva”.,1,2,1,2
7361,"La pasada semana el Consejo de Ministros cesó “por motivos personales” al Secretario de Estado de Turismo, dijeron que en el siguiente Consejo de Ministros nombrarían sustituta, nada.. Es intolerable que hoy ESPAÑA, potencia turística, tenga este vacío de poder en este ámbito.",1,2,1,2
7362,"Otra más y ya no sé cuantas van, ¿que les pasa con Alicante?",1,2,1,2
7363,"Llevo advirtiéndoselo al gobierno muchas semanas y siguen de brazos cruzados, la falsa ilusión del verano…",1,2,1,2
7364,Este empieza la campaña fuerte!!! Y a costa del esfuerzo de todos…,1,2,1,2
7365,"El dinero que nadie ha visto y debería destinarse y servir para ayudar a los españoles a recuperarse de la peor crisis de su historia el Gobierno lo destina a contentar y complacer a los que les mantienen calentito el asiento en el Consejo de Ministros, no tienen vergüenza.",1,2,1,2
7366,"@user Los españoles son un 11% más pobres, [POLITICIAN] y su mastodóntico e incompetente gobierno un 4% más ricos, esa es la única verdad.",1,2,1,2
7367,Oye ¿y es que ⁦@user ⁩ piensa seguir callado y sin decirle a esta indocumentada que se calle de una vez? Que bien le iría a ESPAÑA con más Juan Roig y menos Belarras.,1,2,1,2
7368,"Ejemplo claro del desconocimiento, poco interés y la deriva, a la que la Ministra candidata [POLITICIAN] ha llevado al Ministerio de Turismo:. Pregunté en enero por medidas para DESESTACIONALIZAR, lo confunden con DESCENTRALIZAR…. Así todo.",1,2,1,2
7369,"Las Cortes Valencianas con el voto favorable de @user ha aprobado la TASA TURÍSTICA que nadie quería, un nuevo impuesto al turismo que pagarán también los valencianos dentro de su propia Comunitat. Puig ha engañado y le ha tomando el pelo al sector y a todos los ciudadanos.",1,2,1,2
